semantic_model,measure_name,score,purpose_ok,logic_ok,deps_ok,context_ok,output_ok,flags
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_email_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_eng_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_existing_customer_adj_dur_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_existing_customers_act_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_generated_leads,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_internal_act_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_meeting_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_nd_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_new_logo_act_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_new_logo_adj_dur_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_open_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_open_pipeline_success_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_open_pipeline_win_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_phone_call_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_post_sales_act_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_post_sales_adj_dur_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_prospecting_act_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_prospecting_adj_dur_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_social_media_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_min_won_deals,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_actlvl_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_actlvl_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_new_logo_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_new_logo_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_prospect_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_prospecting_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_w_time_allocation_prospecting_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_without_act_lvl_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.reps_without_act_lvl_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.restricted_line_chart_only_performance_metric_value_secondary,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sales_booking_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sec_stkhlds_dur_involvement,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sel_date,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_metric_1_value,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_metric_2_value,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_metric_coef,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_string_full_metrics,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_string_metric_1,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.selected_string_metric_2,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_actual_combined_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_diff_combined_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_expected_combined_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_explicit_pre_vi_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_explicit_pre_vi_amt_1,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_total_actual_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_total_diff_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sh_total_expected_ratio,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.slicer_placeholder,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.sort_performace_metric,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_crm_account_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_crm_contact_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_crm_lead_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_crm_opp_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_first_touch_date,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_acct_count_existing_customer_selling,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_acct_count_new_logo,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_acct_count_post_sales,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_acct_count_prospecting,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_acct_count_untouched,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_existing_business,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_existing_business_supported,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_existing_business_upsold_to,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_existing_business_won,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_existing_customer_selling,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_business,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_business_prospected_to,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_business_sold_to,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_business_won,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_logo,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_new_logo_prospecting,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_post_sales,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_post_sales_existing_customer_selling,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_accts_per_rep_prospecting,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_avg_sales_cycle,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_deal_size,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_deals_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_list_reps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_open_pipe_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_opps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_tot_open_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_booking_amt_mtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_booking_amt_qtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_booking_amt_ytd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_full_name_role_group,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_pipeline_amt_mtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_pipeline_amt_qtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_active_user_pipeline_amt_ytd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_actual_win_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_adj_dur_conf,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_adj_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_activity_avg_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_activity_avg_eng_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_activity_engagement_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_email_avg_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_email_avg_eng_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_email_engagement_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_eng_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_meeting_avg_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_meeting_avg_eng_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_meeting_engagement_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_phone_call_avg_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_phone_call_avg_eng_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_phone_call_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_phone_call_engagement_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_reps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_social_media_avg_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_social_media_avg_eng_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_social_media_engagement_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_all_social_media_engagement_rate-test,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_adj_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_adj_amt_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_adj_amt_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_age,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_age_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_age_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_amt_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_amt_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_count_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_count_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_days_pushed,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_days_pushed_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_days_pushed_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_win_prob,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_win_prob_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_asof_open_pipeline_win_prob_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_act_capt_lvl,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_adj_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_adj_eng_duration_hrs,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_adj_non_eng_duration_hrs,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_booking_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_generated_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_initial_actual_amt_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_initial_actual_booking_diff_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_new_logo_won_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_next_steps_prob,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_open_pipeline_amount_eop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_open_pipeline_win_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_opp_initial_booking_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_mtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_mtd_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_mtd_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_qtd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_qtd_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_qtd_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_ytd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_ytd_sply,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pred_conv_rate_ytd_sply_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pushed_pulled_days,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_pushed_pulled_days_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_amt_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_cycle_days,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_cycles_days_diff,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_existing_customer_selling_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_avg_won_new_logo_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_booking_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_cal_end_sel_date_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_count_sys_doc_id,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ssr_history_created_first_touched_age,5,1,1,1,1,1,
