"item","report","page_id","visual_id","path"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","7d954e6a40dc7a55d370","a8c2d5f026cda6ace244","powerbi/src\Strategy Report.Report\definition\pages\7d954e6a40dc7a55d370\visuals\a8c2d5f026cda6ace244\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","8e940fbf596ebfc5deba","5ebd1862ce62ed911bf1","powerbi/src\Strategy Report.Report\definition\pages\8e940fbf596ebfc5deba\visuals\5ebd1862ce62ed911bf1\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","9613185c0b5d01cc2e8b","9d703f3be9b60017d0dc","powerbi/src\Strategy Report.Report\definition\pages\9613185c0b5d01cc2e8b\visuals\9d703f3be9b60017d0dc\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","9a7761f3d0b5d13c31b4","30216d63e829847c7b51","powerbi/src\Strategy Report.Report\definition\pages\9a7761f3d0b5d13c31b4\visuals\30216d63e829847c7b51\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","9a7761f3d0b5d13c31b4","56973d0e636b56078849","powerbi/src\Strategy Report.Report\definition\pages\9a7761f3d0b5d13c31b4\visuals\56973d0e636b56078849\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","a870a1bb0b6919938d14","9c5e1c554b7178bea09b","powerbi/src\Strategy Report.Report\definition\pages\a870a1bb0b6919938d14\visuals\9c5e1c554b7178bea09b\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","a870a1bb0b6919938d14","ac9a6a8722467d96e347","powerbi/src\Strategy Report.Report\definition\pages\a870a1bb0b6919938d14\visuals\ac9a6a8722467d96e347\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","b2298fbfb64c37e2a75a","111bf16788a7430d1dd2","powerbi/src\Strategy Report.Report\definition\pages\b2298fbfb64c37e2a75a\visuals\111bf16788a7430d1dd2\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","b2298fbfb64c37e2a75a","b61ea13281c3095059dd","powerbi/src\Strategy Report.Report\definition\pages\b2298fbfb64c37e2a75a\visuals\b61ea13281c3095059dd\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","b8914151d503db62b151","5a94562cede480d0440c","powerbi/src\Strategy Report.Report\definition\pages\b8914151d503db62b151\visuals\5a94562cede480d0440c\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","b8914151d503db62b151","d8543c2278454122c660","powerbi/src\Strategy Report.Report\definition\pages\b8914151d503db62b151\visuals\d8543c2278454122c660\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","bc74a4ff28fe9a0abc93","617474b683cedb2cdc33","powerbi/src\Strategy Report.Report\definition\pages\bc74a4ff28fe9a0abc93\visuals\617474b683cedb2cdc33\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","bc74a4ff28fe9a0abc93","cb65585e2105dc6d3f7d","powerbi/src\Strategy Report.Report\definition\pages\bc74a4ff28fe9a0abc93\visuals\cb65585e2105dc6d3f7d\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","c9f4197fb1d9c484cecd","661fb73d9518c637114e","powerbi/src\Strategy Report.Report\definition\pages\c9f4197fb1d9c484cecd\visuals\661fb73d9518c637114e\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","c9f4197fb1d9c484cecd","d61e44cfd179a303acc4","powerbi/src\Strategy Report.Report\definition\pages\c9f4197fb1d9c484cecd\visuals\d61e44cfd179a303acc4\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","d32b59d645711c6c6a4a","472e4c4773033844e746","powerbi/src\Strategy Report.Report\definition\pages\d32b59d645711c6c6a4a\visuals\472e4c4773033844e746\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","d32b59d645711c6c6a4a","775f50dd70b07534edb0","powerbi/src\Strategy Report.Report\definition\pages\d32b59d645711c6c6a4a\visuals\775f50dd70b07534edb0\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection03ed78b54ee00ab0ed5d","42530ab9d6e58f61ab64","powerbi/src\Strategy Report.Report\definition\pages\ReportSection03ed78b54ee00ab0ed5d\visuals\42530ab9d6e58f61ab64\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection03ed78b54ee00ab0ed5d","a0bfccfb6ed269044cde","powerbi/src\Strategy Report.Report\definition\pages\ReportSection03ed78b54ee00ab0ed5d\visuals\a0bfccfb6ed269044cde\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection03ed78b54ee00ab0ed5d","af7ff8e08d4edfcdc801","powerbi/src\Strategy Report.Report\definition\pages\ReportSection03ed78b54ee00ab0ed5d\visuals\af7ff8e08d4edfcdc801\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection03ed78b54ee00ab0ed5d","c1b263258ceedff003ec","powerbi/src\Strategy Report.Report\definition\pages\ReportSection03ed78b54ee00ab0ed5d\visuals\c1b263258ceedff003ec\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection03ed78b54ee00ab0ed5d","de972e73c64c174d354a","powerbi/src\Strategy Report.Report\definition\pages\ReportSection03ed78b54ee00ab0ed5d\visuals\de972e73c64c174d354a\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection1252b003407e4ccc57ae","9b5298e1289c944b0bec","powerbi/src\Strategy Report.Report\definition\pages\ReportSection1252b003407e4ccc57ae\visuals\9b5298e1289c944b0bec\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection12f673ea22d93d640fb4","33d547197e43c07fd755","powerbi/src\Strategy Report.Report\definition\pages\ReportSection12f673ea22d93d640fb4\visuals\33d547197e43c07fd755\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection12f673ea22d93d640fb4","c9f7147812623d3753de","powerbi/src\Strategy Report.Report\definition\pages\ReportSection12f673ea22d93d640fb4\visuals\c9f7147812623d3753de\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection12f673ea22d93d640fb4","d3d4b77d87d3533949a7","powerbi/src\Strategy Report.Report\definition\pages\ReportSection12f673ea22d93d640fb4\visuals\d3d4b77d87d3533949a7\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection12f673ea22d93d640fb4","fd40f0e9d5896c3eae70","powerbi/src\Strategy Report.Report\definition\pages\ReportSection12f673ea22d93d640fb4\visuals\fd40f0e9d5896c3eae70\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection2c203df1d6a969d001c9","063fa6d2a6c7e350b03c","powerbi/src\Strategy Report.Report\definition\pages\ReportSection2c203df1d6a969d001c9\visuals\063fa6d2a6c7e350b03c\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection2c203df1d6a969d001c9","3b7686a631dc3d9c8e81","powerbi/src\Strategy Report.Report\definition\pages\ReportSection2c203df1d6a969d001c9\visuals\3b7686a631dc3d9c8e81\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection5f1aac2b759aead4e65f","ba9c6358b3b7032e5552","powerbi/src\Strategy Report.Report\definition\pages\ReportSection5f1aac2b759aead4e65f\visuals\ba9c6358b3b7032e5552\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection5f1aac2b759aead4e65f","f750f1761555bd18c3a1","powerbi/src\Strategy Report.Report\definition\pages\ReportSection5f1aac2b759aead4e65f\visuals\f750f1761555bd18c3a1\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection7536531a564a0674a972","4d156cb4f342913cbd5f","powerbi/src\Strategy Report.Report\definition\pages\ReportSection7536531a564a0674a972\visuals\4d156cb4f342913cbd5f\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection7536531a564a0674a972","d65bf19c908539550194","powerbi/src\Strategy Report.Report\definition\pages\ReportSection7536531a564a0674a972\visuals\d65bf19c908539550194\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection794587a77f471f93741e","645d04255ef61679a90e","powerbi/src\Strategy Report.Report\definition\pages\ReportSection794587a77f471f93741e\visuals\645d04255ef61679a90e\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection794587a77f471f93741e","7a35d7db3c1d0371f4d3","powerbi/src\Strategy Report.Report\definition\pages\ReportSection794587a77f471f93741e\visuals\7a35d7db3c1d0371f4d3\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection7d2b934ae82c9dbed878","050b62f4b9626fce31a0","powerbi/src\Strategy Report.Report\definition\pages\ReportSection7d2b934ae82c9dbed878\visuals\050b62f4b9626fce31a0\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection7d2b934ae82c9dbed878","c63d32cd189842c6b185","powerbi/src\Strategy Report.Report\definition\pages\ReportSection7d2b934ae82c9dbed878\visuals\c63d32cd189842c6b185\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection8e195fc0bacff3bf81e8","13a639c472fe34cc4a34","powerbi/src\Strategy Report.Report\definition\pages\ReportSection8e195fc0bacff3bf81e8\visuals\13a639c472fe34cc4a34\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSection8e195fc0bacff3bf81e8","68cfe25bb5178e51a3be","powerbi/src\Strategy Report.Report\definition\pages\ReportSection8e195fc0bacff3bf81e8\visuals\68cfe25bb5178e51a3be\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiona1953eed9a96c05789af","6f3f48476c639de29118","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiona1953eed9a96c05789af\visuals\6f3f48476c639de29118\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiona1953eed9a96c05789af","88117f74550bb3840131","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiona1953eed9a96c05789af\visuals\88117f74550bb3840131\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionb411a324406434ef62d2","5fc91735fdd1ef2424a5","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb411a324406434ef62d2\visuals\5fc91735fdd1ef2424a5\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionb411a324406434ef62d2","8d0813a69e71b51a699e","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb411a324406434ef62d2\visuals\8d0813a69e71b51a699e\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","23bc3bdc73ecc44d139d","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\23bc3bdc73ecc44d139d\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","ceeecf9cd5bb9861045a","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\ceeecf9cd5bb9861045a\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionc795a9098c404509da40","6b606e86ec866632feff","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionc795a9098c404509da40\visuals\6b606e86ec866632feff\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiond61e59bd3602ba4a6207","2632650f528276ad4a47","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiond61e59bd3602ba4a6207\visuals\2632650f528276ad4a47\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiond61e59bd3602ba4a6207","f01b26cdda46883be95b","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiond61e59bd3602ba4a6207\visuals\f01b26cdda46883be95b\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiondba0f7d79d63b13c9bdc","234f0d325e8279dc546a","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondba0f7d79d63b13c9bdc\visuals\234f0d325e8279dc546a\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiondba0f7d79d63b13c9bdc","524064413354557aeb5d","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondba0f7d79d63b13c9bdc\visuals\524064413354557aeb5d\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiondf5a7a5533d27e483bbb","45600f3f112494bcb8da","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondf5a7a5533d27e483bbb\visuals\45600f3f112494bcb8da\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectiondf5a7a5533d27e483bbb","9cdfc7246083f3f7c65e","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondf5a7a5533d27e483bbb\visuals\9cdfc7246083f3f7c65e\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","14552a9deebcd2bffff0","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\14552a9deebcd2bffff0\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","5946262ab6b8df350d86","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\5946262ab6b8df350d86\visual.json"
"users.col.trueai_user_role_coid_aliased","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","6ec05cde2a621654b1d5","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\6ec05cde2a621654b1d5\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","126ef4df0d10b0774486","1853d97f4ea3401935bb","powerbi/src\Tactical Report.Report\definition\pages\126ef4df0d10b0774486\visuals\1853d97f4ea3401935bb\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","126ef4df0d10b0774486","e991fe3f0058559b06d0","powerbi/src\Tactical Report.Report\definition\pages\126ef4df0d10b0774486\visuals\e991fe3f0058559b06d0\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","3a15cd700bb019e6a288","48ede0b0b853c34c57a7","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\48ede0b0b853c34c57a7\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","3a15cd700bb019e6a288","5aa2aac6230e6ee15936","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\5aa2aac6230e6ee15936\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","3a15cd700bb019e6a288","93f5a5cbd3e4c01cdea6","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\93f5a5cbd3e4c01cdea6\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","79129d9692bb56e510ba","380684b66e66e03066bb","powerbi/src\Tactical Report.Report\definition\pages\79129d9692bb56e510ba\visuals\380684b66e66e03066bb\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","79129d9692bb56e510ba","3e3e6c3c228cb71d489b","powerbi/src\Tactical Report.Report\definition\pages\79129d9692bb56e510ba\visuals\3e3e6c3c228cb71d489b\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","82dcf02a4189900d965b","be1a07fad707346868b6","powerbi/src\Tactical Report.Report\definition\pages\82dcf02a4189900d965b\visuals\be1a07fad707346868b6\visual.json"
"users.col.trueai_user_role_coid_aliased","Tactical Report.Report","82dcf02a4189900d965b","c3668aec4627ca677e54","powerbi/src\Tactical Report.Report\definition\pages\82dcf02a4189900d965b\visuals\c3668aec4627ca677e54\visual.json"
