file,model,table,column,description,dataType,formatString,lineageTag,sourceColumn
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,_sys_added_on,System: Added On Date,dateTime,General Date,844b4b68-e9c0-42ab-b2ef-3b80f42cd2af,_sys_added_on
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,_sys_added_by,System: Added By ID,string,,8aefbac0-b57f-402d-a528-2c0f544c64e3,_sys_added_by
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,_sys_modified_on,System: Modified On Date,dateTime,General Date,8f1ba464-4fef-405a-956f-3aa65f2255ad,_sys_modified_on
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,value_category,Value Category,string,,436a4d63-a731-4e26-b26e-1972c4b4de69,value_category
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,related_to_record,Related To Record,string,,97a97d79-605d-4a4a-a435-d0cf24c4bbde,related_to_record
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,value_name,Value Name,string,,8f3595ce-21ed-4a28-a3be-d32de9ef8692,value_name
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,value,Value,double,,72f0dffe-a7ff-41e2-9cc4-90a27a62fafb,value
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,supporting_value_1_name,Supporting Value 1 Name,string,,83f0c01d-ef27-4abb-971a-a3e438aa249c,supporting_value_1_name
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,supporting_value_1,Supporting Value 1,double,,df22a15c-f81f-40cc-94a3-42003794698d,supporting_value_1
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\metadata_reference_values.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,metadata_reference_values,supporting_value_2_name,Supporting Value 2 Name,string,,e32f0cf5-d393-4a5f-99de-83598e68d1fe,supporting_value_2_name
